seller_id,total_sales,total_freight,total_orders,avg_review_score,review_count,delay_rate,repurchase_rate_x,repurchase_rate_y,repurchase_rate_dup1,avg_growth_rate_dup2,repurchase_rate,avg_growth_rate,trust_score
00fc707aaaad2d31347cf883cd2dfe10,12684.9,2285.09,103,3.7375886524822697,141.0,0.044444444444444446,0.22330097087378642,0.22330097087378642,0.22330097087378642,6.400531533792709,0.22330097087378642,6.400531533792709,0.1887277043535405
010543a62bd80aa422851e79a3bc7540,1416.0,31.950000000000003,2,4.5,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008022421559584676
010da0602d7774602cd1b3f5fb7b709e,849.5,230.25,1,1.0,5.0,0.0,1.0,1.0,1.0,,1.0,0.0,0.6518915301874734
011b0eaba87386a2ae96a7d32bb531d1,99.98,29.18,1,4.0,2.0,0.0,1.0,1.0,1.0,,1.0,0.0,0.6562640817402787
01266d4c46afa519678d16a8b683d325,90.25,47.230000000000004,3,5.0,3.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.008725173984426394
013900e863eace745d3ec7614cab5b1a,1619.7,469.67,23,4.730769230769231,26.0,0.0,0.08695652173913043,0.08695652173913043,0.08695652173913043,0.22697046080131544,0.08695652173913043,0.22697046080131544,0.06592255836702816
014c0679dd340a0e338872e7ec85666a,7058.0,628.3100000000001,14,3.6666666666666665,15.0,0.13333333333333333,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.6808972122735928,0.07142857142857142,0.6808972122735928,0.1016790863899045
014d9a685fd57276679edd00e07089e5,729.88,146.93,11,3.8333333333333335,12.0,0.0,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.6345012614579295,0.09090909090909091,0.6345012614579295,0.06858040133910435
0176f73cc1195f367f7b32db1e5b3aa8,4733.1,1287.01,38,4.0256410256410255,39.0,0.10256410256410256,0.02631578947368421,0.02631578947368421,0.02631578947368421,0.12004412075955678,0.02631578947368421,0.12004412075955678,0.061172622065891344
01bcc9d254a0143f0ce9791b960b2a47,1521.21,277.65999999999997,11,4.4,10.0,0.0,0.0,0.0,0.0,0.9995526648137508,0.0,0.9995526648137508,0.011905704366829493
01c97ebb5cdac52891c0ed1c37ba0012,577.5,178.5,9,4.083333333333333,12.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.8554465563049254,0.3333333333333333,0.8554465563049254,0.22674277873786844
01cf7e3d21494c41fb86034f2e714fa1,9729.36,2008.82,61,4.212121212121212,66.0,0.04477611940298507,0.08196721311475409,0.08196721311475409,0.08196721311475409,3.114661042032816,0.08196721311475409,3.114661042032816,0.08878092707821966
01ed254b9ff8407dfb9d99ba1e17d923,1465.99,67.72,5,5.0,5.0,0.0,0.0,0.0,0.0,-0.39466572564399477,0.0,-0.39466572564399477,0.007378783702232592
01fd077212124329bac32490e8ef80d9,1208.0,575.36,31,4.3076923076923075,39.0,0.02564102564102564,0.0967741935483871,0.0967741935483871,0.0967741935483871,0.748482164552098,0.0967741935483871,0.748482164552098,0.08200927599028711
01fdefa7697d26ad920e9e0346d4bd1b,14921.43,2768.64,129,4.346153846153846,130.0,0.061068702290076333,0.015503875968992248,0.015503875968992248,0.015503875968992248,0.5885387303105738,0.015503875968992248,0.5885387303105738,0.04511597039556338
0241d4d5d36f10f80c644447315af0bd,31397.7,6853.91,238,4.278225806451613,248.0,0.056910569105691054,0.03361344537815126,0.03361344537815126,0.03361344537815126,0.7753005154367639,0.03361344537815126,0.7753005154367639,0.05880496882326718
0249d282d911d23cb8b869ab49c99f53,393.0,138.88,11,4.2727272727272725,11.0,0.18181818181818182,0.0,0.0,0.0,0.551759224684068,0.0,0.551759224684068,0.07224473536222159
024b564ae893ce8e9bfa02c10a401ece,706.4000000000001,212.0,2,4.75,8.0,0.0,1.0,1.0,1.0,-0.48866067608044506,1.0,-0.48866067608044506,0.6549389944889575
028872bfa080090a9d0abd4f1af168f8,70.5,47.37,1,5.0,3.0,0.0,1.0,1.0,1.0,,1.0,0.0,0.6574781019315148
02a2272692e13558373c66db98f05e2e,54.98,38.870000000000005,2,3.0,2.0,0.0,0.0,0.0,0.0,-0.16672224074691563,0.0,-0.16672224074691563,0.00541891091327866
02b72cdeb9cfcc429f1af6f4e3f3b737,522.65,225.99,4,4.75,4.0,0.0,0.0,0.0,0.0,2.0468447541618273,0.0,2.0468447541618273,0.01576689137283742
02c988090b766852e088c69d7fb3b551,1618.65,218.3,13,4.6875,16.0,0.0,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.4314357656849404,0.07692307692307693,0.4314357656849404,0.05973782788650054
02d35243ea2e497335cd0f076b45675d,5794.0,605.95,14,2.6875,16.0,0.375,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.8438777703281847,0.14285714285714285,0.8438777703281847,0.2299300730422458
02dcd3e8e25bee036e32512bcf175493,1491.9,312.17,14,3.3157894736842106,19.0,0.29411764705882354,0.21428571428571427,0.21428571428571427,0.21428571428571427,0.3239234660385373,0.21428571428571427,0.3239234660385373,0.24716810865420857
02ecc2a19303f05e59ce133fd923fff7,5264.19,478.21,21,4.541666666666667,24.0,0.0,0.09523809523809523,0.09523809523809523,0.09523809523809523,0.4058171339628613,0.09523809523809523,0.4058171339628613,0.0716219335137345
02f5837340d7eb4f653d676c7256523a,3883.05,580.83,30,4.833333333333333,30.0,0.03333333333333333,0.0,0.0,0.0,0.07173816868549691,0.0,0.07173816868549691,0.021090898509050143
02f623a8eb246f3c5f7c2f96462654e6,6378.0,829.63,44,4.558139534883721,43.0,0.09090909090909091,0.0,0.0,0.0,0.7245635830619365,0.0,0.7245635830619365,0.04337223321678315
0307f7565ff85b299b6e5ef162b1b1a9,4728.8,274.77,7,3.142857142857143,7.0,0.0,0.0,0.0,0.0,43.46728864692875,0.0,43.46728864692875,0.1619504702634446
0336182e1b3e92f029d5354832045fdf,29.8,17.57,1,2.0,2.0,0.0,1.0,1.0,1.0,,1.0,0.0,0.6535860337771964
034b9387752bfa309f350a70cd45ffa3,96.0,144.26,8,4.5,8.0,0.0,0.0,0.0,0.0,-0.08333333333333333,0.0,-0.08333333333333333,0.007927732596057042
038b75b729c8a9a04b0d07cba7eabe86,467.0,90.85,2,3.5,2.0,0.5,0.0,0.0,0.0,,0.0,0.0,0.17788667218515491
039b29ff3b3473435d0cd59040575de9,114.9,100.65,9,4.444444444444445,9.0,0.0,0.0,0.0,0.0,0.6556095017304667,0.0,0.6556095017304667,0.010525081927156812
039e6ad9dae79614493083e241147386,12925.0,348.42,5,4.0,5.0,0.2,0.0,0.0,0.0,-0.1926079438950294,0.0,-0.1926079438950294,0.07527225748532788
03a2a6dcbe45d639c4dc2a0d24769c40,1078.41,172.25,9,4.111111111111111,9.0,0.1111111111111111,0.0,0.0,0.0,0.06131463350216818,0.0,0.06131463350216818,0.04600344922336441
03bd479e1d9484cdb14104d3023f7321,359.70000000000005,57.72,3,4.333333333333333,3.0,0.3333333333333333,0.0,0.0,0.0,1.0,0.0,1.0,0.1255436626101105
0417b067eeab773d2f7061a726dc477f,1859.18,642.57,13,3.923076923076923,13.0,0.3076923076923077,0.0,0.0,0.0,3.552489073986202,0.0,3.552489073986202,0.1257320786192674
042573af89b6d931f672efaf789d8358,413.48,65.09,3,3.6666666666666665,3.0,0.3333333333333333,0.0,0.0,0.0,-0.2662585433351503,0.0,-0.2662585433351503,0.12012056217145124
04308b1ee57b6625f47df1d56f00eedf,60130.6,3054.39,94,3.882978723404255,94.0,0.11702127659574468,0.0,0.0,0.0,4.990524710024282,0.0,4.990524710024282,0.06838470597157034
0432ead42b6c8a0bdf68154add917fdf,7792.1,1207.52,85,4.477777777777778,90.0,0.03333333333333333,0.058823529411764705,0.058823529411764705,0.058823529411764705,-0.039318137327617735,0.058823529411764705,-0.039318137327617735,0.05958884364959437
044668ccd5316b12a7cf0d54a156e3e9,137.8,53.55,3,5.0,4.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,,0.3333333333333333,0.0,0.22495598455314353
04843805947f0fc584fc1969b6e50fe7,1400.0,74.76,1,5.0,2.0,1.0,1.0,1.0,1.0,,1.0,0.0,1.0
048c2757535328e0d7dac690ad3c0aae,9264.78,1286.28,51,4.18,50.0,0.13725490196078433,0.0,0.0,0.0,0.3099755523839746,0.0,0.3099755523839746,0.05752342416272453
04aa0a1c5ce6b222003403a3e11c3cc0,5518.0,821.51,11,3.5294117647058822,17.0,0.11764705882352941,0.18181818181818182,0.18181818181818182,0.18181818181818182,2.0571702258798656,0.18181818181818182,2.0571702258798656,0.1719937814904163
04aba03279157f6d4e0fe8ccaf21963c,2575.9,346.43,16,4.3125,16.0,0.0625,0.0,0.0,0.0,0.1934539506884831,0.0,0.1934539506884831,0.030343908868245607
04e38a233f726ef161074ab1c9b0399a,1352.2,459.07,23,3.7857142857142856,28.0,0.10714285714285714,0.13043478260869565,0.13043478260869565,0.13043478260869565,4.063528103124231,0.13043478260869565,4.063528103124231,0.14303930996530526
04ee0ec01589969663ba5967c0e0bdc0,289.49,24.83,1,5.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.008658946782534859
04fdea0c111866e6cf812f1570d6b5bd,1055.0,206.95,10,3.2,10.0,0.1,0.0,0.0,0.0,1.0124888492417483,0.0,1.0124888492417483,0.04441932086574839
0509040ea3fe50071181bbc359eb7738,3737.95,1445.1499999999999,89,4.5,96.0,0.061224489795918366,0.0898876404494382,0.0898876404494382,0.0898876404494382,1.5298182106452223,0.0898876404494382,1.5298182106452223,0.09484717872684657
052577151711aec5c744fe12e66db3e1,2748.0,222.42,4,2.25,4.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.006884732418852266
054694fa03fe82cec4b7551487331d74,9983.1,720.65,21,3.3636363636363638,22.0,0.2727272727272727,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.7096647684157191,0.047619047619047616,0.7096647684157191,0.13388318110391448
056b4ada5bbc2c50cc7842547dda6b51,12333.390000000001,1306.02,65,4.123076923076923,65.0,0.10606060606060606,0.015384615384615385,0.015384615384615385,0.015384615384615385,0.702302836714091,0.015384615384615385,0.702302836714091,0.058478757484631945
0570350b23eda5444f8d1d9544932058,626.9,124.86,6,5.0,11.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6274098910310143,0.3333333333333333,0.6274098910310143,0.22679938192422833
05730013efda596306417c3b09302475,952.0,216.67,4,5.0,4.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.015932841278991347
058cb5aeb36d7c0fcae20fc85d5e0a59,1328.0,779.42,12,3.3846153846153846,13.0,0.07692307692307693,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.6060118725809628,0.08333333333333333,0.6060118725809628,0.0893986170909039
058fd0aa2bfdb2274e05e1ae971dabb6,7667.9,887.9,61,4.384615384615385,65.0,0.078125,0.04918032786885246,0.04918032786885246,0.04918032786885246,0.7192063157774815,0.04918032786885246,0.7192063157774815,0.07058209401059311
05a48cc8859962767935ab9087417fbb,42.9,16.49,1,5.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.008658048448551505
05a940b4ecae36cadfd8e93bd9c43257,952.0,196.94,10,3.9,10.0,0.0,0.0,0.0,0.0,1.9028765841568807,0.0,1.9028765841568807,0.014302339878509217
05aebce0b5c8f0d41b29b686f2d05fd3,74.99000000000001,45.89,2,5.0,2.0,0.5,0.0,0.0,0.0,0.1431837667905115,0.0,0.1431837667905115,0.18040184697431913
05ca864204d09595ae591b93ea9cf93d,179.9,8.52,1,5.0,1.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.3510497999262477
05d2173d43ea568aa0540eba70d2ca76,5759.66,1679.27,62,4.0,64.0,0.06060606060606061,0.06451612903225806,0.06451612903225806,0.06451612903225806,0.7083880732076036,0.06451612903225806,0.7083880732076036,0.07435407778000079
05e107217c7266362fd44b75b2cd4cc4,193.38,82.00999999999999,5,4.125,8.0,0.5,0.6,0.6,0.6,5.443418013856814,0.6,5.443418013856814,0.5873612259114995
05f51e13da97139648b8125c31e5f51b,13769.01,2019.29,60,4.095238095238095,63.0,0.14285714285714285,0.05,0.05,0.05,3.5521245272061486,0.05,3.5521245272061486,0.10324523918374728
05feb94f19d094d4b0f9281f0b1d4c99,9353.0,697.04,6,4.5,6.0,0.0,0.0,0.0,0.0,0.07056207479662996,0.0,0.07056207479662996,0.0084742141669597
05ff92fedb5be47920fea08e501238b9,21992.78,1815.39,59,4.171875,64.0,0.04838709677419355,0.05084745762711865,0.05084745762711865,0.05084745762711865,1.555334639918364,0.05084745762711865,1.555334639918364,0.06409945652803078
062c325cd6a2b87845fab56b4ec2eeae,133.22,23.86,2,5.0,2.0,0.0,0.0,0.0,0.0,1.5168954593453008,0.0,1.5168954593453008,0.014119345990521835
062ce95fa2ad4dfaedfc79260130565f,7521.0,1200.44,55,3.966666666666667,60.0,0.03333333333333333,0.05454545454545454,0.05454545454545454,0.05454545454545454,0.44498818936688495,0.05454545454545454,0.44498818936688495,0.056903240389382534
06532f10282704ef4c69168b914b77be,10220.5,698.24,8,4.222222222222222,9.0,0.0,0.125,0.125,0.125,0.839352500936631,0.125,0.839352500936631,0.09192503017052636
06579cb253ecd5a3a12a9e6eb6bf8f47,4727.2,1499.41,62,3.763888888888889,72.0,0.1527777777777778,0.0967741935483871,0.0967741935483871,0.0967741935483871,0.8792211029953734,0.0967741935483871,0.8792211029953734,0.12611599789551187
066a6914e1ebf3ea95a216c73a986b91,9410.380000000001,1705.57,68,3.9726027397260273,73.0,0.04054054054054054,0.07352941176470588,0.07352941176470588,0.07352941176470588,2.0983921937956937,0.07352941176470588,2.0983921937956937,0.0780871157372205
0691148aee60ca47977c187804f935ae,5868.51,1490.94,47,4.0,54.0,0.03773584905660377,0.1276595744680851,0.1276595744680851,0.1276595744680851,1.8519711804216155,0.1276595744680851,1.8519711804216155,0.11046998502904878
0692610d8abe24f287e9fae90ea0bbee,173.99,31.73,4,4.0,4.0,0.25,0.0,0.0,0.0,0.4379142822354804,0.0,0.4379142822354804,0.09458235312914674
06a2c3af7b3aee5d69171b0e14f0ee87,36408.95,12141.29,392,4.00250626566416,399.0,0.2345679012345679,0.02806122448979592,0.02806122448979592,0.02806122448979592,0.6503805174284997,0.02806122448979592,0.6503805174284997,0.12107591650573789
06bb3a2fe5e7b7a845b13e8fb91bd944,1536.19,326.14,17,4.611111111111111,18.0,0.0,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.14521536140164593,0.058823529411764705,0.14521536140164593,0.04725533437653755
06df0c10d34e459d9672bc77388742eb,9070.0,525.77,26,4.366666666666666,30.0,0.1,0.15384615384615385,0.15384615384615385,0.15384615384615385,0.14045687270324952,0.15384615384615385,0.14045687270324952,0.14275633418153524
06e5eefc71ec47ae763c5c6f8db7064f,22188.56,2193.28,92,3.903225806451613,93.0,0.021052631578947368,0.03260869565217391,0.03260869565217391,0.03260869565217391,0.6658063695503145,0.03260869565217391,0.6658063695503145,0.0409581453379228
07017df32dc5f2f1d2801e579548d620,946.49,181.75,8,4.111111111111111,9.0,0.0,0.125,0.125,0.125,-0.46444427164384106,0.125,-0.46444427164384106,0.08705471745154995
070d165398b553f3b4b851c216b8a358,3393.16,1003.5899999999999,32,3.5,38.0,0.1282051282051282,0.21875,0.21875,0.21875,0.48017911043965,0.21875,0.48017911043965,0.19458673470163862
0725b8c0f3f906e58f70cbe76b7c748c,2190.3,715.69,17,3.575,40.0,0.1891891891891892,0.47058823529411764,0.47058823529411764,0.47058823529411764,2.056645401328819,0.47058823529411764,2.056645401328819,0.38201252332490626
0743a0239d764b9a0f959a57d07e36ab,336.96,66.26,4,4.75,4.0,0.0,0.0,0.0,0.0,-0.21695417504497833,0.0,-0.21695417504497833,0.007648105574568132
0747d5bb69f0586cc869d8af4c50f93e,346.59999999999997,208.89,14,3.466666666666667,15.0,0.06666666666666667,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.16821354884835513,0.07142857142857142,0.16821354884835513,0.07670528630635721
0761743cbffb25d7148189e9f1a5f03a,241.2,86.2,3,4.285714285714286,7.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,-0.5506169598319769,0.3333333333333333,-0.5506169598319769,0.22165396592283493
077c5fae4bea9500e3737b16f71b9d3a,106.80000000000001,70.44,4,4.666666666666667,6.0,0.0,0.25,0.25,0.25,4.854166666666666,0.25,4.854166666666666,0.18769999431872988
0791d9fc1e30678ecf03d3e55fa108d3,842.0,186.99,5,2.727272727272727,11.0,0.0,0.4,0.4,0.4,0.13837833749338174,0.4,0.13837833749338174,0.265127183569412
079d295dcbf06ee8bb1b65ba964eb2b6,349.3,190.79,5,4.8,10.0,0.0,0.2,0.2,0.2,1.3572280241259913,0.2,1.3572280241259913,0.14257614944332497
07a9bc7f61396b658ddf3ac534efe44c,119.9,15.59,1,3.5,2.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.006524015625525729
07bf9669d84d1f11be443a9dd938f698,1776.0,646.22,18,3.25,24.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.7319424402757737,0.3333333333333333,1.7319424402757737,0.2287227414087505
07d75e33f2750d97d467fb57e4dfdd8a,722.4,37.19,2,2.5,2.0,0.0,0.0,0.0,0.0,-0.9678525503643378,0.0,-0.9678525503643378,0.0018824818841060543
07de60b03d150fb3ea09eab5da5e4c8b,719.1,169.9,9,4.333333333333333,9.0,0.1111111111111111,0.0,0.0,0.0,0.22246688677772772,0.0,0.22246688677772772,0.04687734238475088
07e8e8fc5222bb358e6f259da3197074,51.8,23.06,2,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007352264631796652
080102cd0a76b09e0dcf55fcacc60e05,5716.78,2195.93,124,4.492307692307692,130.0,0.038461538461538464,0.04032258064516129,0.04032258064516129,0.04032258064516129,0.5528432496084176,0.04032258064516129,0.5528432496084176,0.05269945915654337
080199a181c46c657dc5aa235411be3b,14504.2,1040.68,79,4.609756097560975,82.0,0.024096385542168676,0.05063291139240506,0.05063291139240506,0.05063291139240506,0.15002063462509393,0.05063291139240506,0.15002063462509393,0.05200739947293847
08061dc0fc165ed41288cc7acde738ee,123.80000000000001,58.42,4,4.5,4.0,0.25,0.0,0.0,0.0,2.5465008002327942,0.0,2.5465008002327942,0.10280054090183731
08084d990eb3f53af056ccbc1730c8a7,372.5,234.29,12,4.454545454545454,11.0,0.0,0.0,0.0,0.0,0.9115266296140327,0.0,0.9115266296140327,0.011690920013889114
081acf3de680d554796c9cf041be7bc2,1597.3,205.5,4,4.125,8.0,0.125,0.25,0.25,0.25,0.5812451225284656,0.25,0.5812451225284656,0.21424423948548688
082e0bf4cb865a6533b1e8e498cc0255,2073.3,991.03,11,3.3043478260869565,23.0,0.13043478260869565,0.5454545454545454,0.5454545454545454,0.5454545454545454,2.604263356290935,0.5454545454545454,2.604263356290935,0.4133143604728525
085f6f7e049c996695fb2074fe38d45e,305.4,130.56,6,3.625,8.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.9549926735861054,0.3333333333333333,0.9549926735861054,0.22651104952350595
08633c14ef2db992c11f840f04fad4cd,7644.3,1424.52,74,4.237113402061856,97.0,0.061855670103092786,0.20270270270270271,0.20270270270270271,0.20270270270270271,0.5592804154169471,0.20270270270270271,0.5592804154169471,0.16196069624412754
0873d9f8f36123f8d910f4760e788cfb,7265.59,161.06,6,3.1666666666666665,6.0,0.5,0.0,0.0,0.0,0.34539389936735154,0.0,0.34539389936735154,0.17881181067794508
0885aaf116795758dfeb5f1032487bcd,2648.0,514.32,28,4.2,30.0,0.03333333333333333,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.4544117656248649,0.03571428571428571,0.4544117656248649,0.04447013685156555
0887a9f087bcd5d9f6642b52f897fc6c,1642.0,220.35,12,4.416666666666667,12.0,0.08333333333333333,0.0,0.0,0.0,0.054563087923275855,0.0,0.054563087923275855,0.036978239080463125
08ad4ac1388e4420ca531c3edfc46198,221.61999999999998,89.05,6,2.7142857142857144,7.0,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.10782477512877131,0.16666666666666666,0.10782477512877131,0.11420397755824399
08cdbae123ff67ca4e36d9d641ce0119,3098.99,1096.47,4,2.4285714285714284,7.0,0.6666666666666666,0.25,0.25,0.25,-0.6281584772023019,0.25,-0.6281584772023019,0.3933305544985106
08d0949a9a17c027262db1f3c450c26c,324.8,233.04000000000002,12,3.5384615384615383,13.0,0.0,0.0,0.0,0.0,0.9145425510719023,0.0,0.9145425510719023,0.010222817435483126
08d1c9478fb0d7d7fcac9c0da4e82fc7,538.0,67.57,1,5.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.00866355047491478
08d2d642cf72b622b14dde1d2f5eb2f5,914.0,321.26,17,4.428571428571429,21.0,0.14285714285714285,0.11764705882352941,0.11764705882352941,0.11764705882352941,3.9295785481870005,0.11764705882352941,3.9295785481870005,0.14726857435435292
08f5819815f3d06545011850bd70f0a8,452.0,70.83,3,4.666666666666667,3.0,0.0,0.0,0.0,0.0,0.9736842105263158,0.0,0.9736842105263158,0.01176615990376355
091065b789659bc3cd9af9cb3a6253ff,1359.0,85.37,2,3.5,2.0,0.0,0.0,0.0,0.0,-0.030434782608695653,0.0,-0.030434782608695653,0.0065808583182761695
0936e1837d0c79253456bbb2ffaaef10,38.9,31.12,1,5.0,2.0,0.0,1.0,1.0,1.0,,1.0,0.0,0.6576026894075699
093805f8f2aeb63881444571e1f48f30,1215.79,343.94,22,3.814814814814815,27.0,0.037037037037037035,0.09090909090909091,0.09090909090909091,0.09090909090909091,1.8719301383063023,0.09090909090909091,1.8719301383063023,0.08553212680914785
094ced053e257ae8cae57205592d6712,1519.2,459.03,19,4.052631578947368,19.0,0.0,0.0,0.0,0.0,0.08388128878437602,0.0,0.08388128878437602,0.008312279730540254
0951a6e282947e09cd47969f4ed0b47f,492.3,88.02,7,4.857142857142857,7.0,0.0,0.0,0.0,0.0,1.1802325581395348,0.0,1.1802325581395348,0.012889759245867558
09883d9ab71c8fe8a9bfc7fc3075b07e,329.5,76.67,5,3.4,5.0,0.2,0.0,0.0,0.0,0.39694276663617556,0.0,0.39694276663617556,0.07654980428130218
099095b050cfe8eb1ddff5317587e96e,5193.83,715.3199999999999,17,2.95,20.0,0.15,0.17647058823529413,0.17647058823529413,0.17647058823529413,0.09247932541309516,0.17647058823529413,0.09247932541309516,0.17235261825881015
09bad886111255c5b5030314fc7f1a4a,487.5,72.86,5,5.0,5.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.008791749102237139
09f952a5f58d2285b0372551ae8f9b01,11821.5,1524.96,50,3.875,56.0,0.05357142857142857,0.12,0.12,0.12,0.8436645857035288,0.12,0.8436645857035288,0.10737031724862929
0a198e95d32b1be2da9424c962a6ebfa,69.99,16.68,1,5.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.008658068914193812
0a82f5fb06a4fe4ac2cf7cb412ec71b8,462.0,22.799999999999997,2,5.0,2.0,0.0,0.0,0.0,0.0,-0.3076923076923077,0.0,-0.3076923076923077,0.007589480090801107
0a85ebe4e328db81ac9109781205e2f7,667.9,137.75,12,4.583333333333333,12.0,0.08333333333333333,0.0,0.0,0.0,1.6959728867623605,0.0,1.6959728867623605,0.04306661110300745
0aa124728afc1131dff5655f4c6f487b,850.92,107.86,2,1.0,2.0,0.0,0.0,0.0,0.0,-0.9350187734668336,0.0,-0.9350187734668336,0.0
0aa2205ca24f113f4658a5c536667426,815.62,172.48,4,2.8181818181818183,11.0,0.0,0.75,0.75,0.75,0.324140864867432,0.75,0.324140864867432,0.4929281377287051
0ac4201fda2c68ebc0e47cb9423cf3c9,1676.88,233.99,13,4.333333333333333,15.0,0.07142857142857142,0.07692307692307693,0.07692307692307693,0.07692307692307693,3.655865517801384,0.07692307692307693,3.655865517801384,0.09538789709250152
0ad80de75c811326389cfb1daba7d45e,1449.3999999999999,115.32,6,5.0,5.0,0.0,0.0,0.0,0.0,0.25302295220389437,0.0,0.25302295220389437,0.009860074701449152
0adac9fbd9a2b63cccaac4f8756c1ca8,15960.95,2499.27,110,3.887323943661972,142.0,0.04929577464788732,0.11818181818181818,0.11818181818181818,0.11818181818181818,1.1952313361898064,0.11818181818181818,1.1952313361898064,0.1047354997486357
0ade5cc4a305ed7093a23f68ca47519c,158.88,42.39,2,5.0,2.0,0.0,0.0,0.0,0.0,-0.011265490048817195,0.0,-0.011265490048817195,0.008652429020468007
0aea4c6ae1505b3228ddf3dd7822ee5b,1427.91,151.75,8,3.875,8.0,0.25,0.0,0.0,0.0,0.1697622456800107,0.0,0.1697622456800107,0.09359595962167631
0af2ab31141893d26aca5a404a537dab,59.0,15.51,1,5.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.008657942888922765
0af977692321d895349eded183341d28,257.75,19.47,2,4.5,2.0,0.0,0.0,0.0,0.0,-0.444947209653092,0.0,-0.444947209653092,0.006428720451208212
0afccdb8a34ee5c79f7c06faf2b4d56e,1225.5,388.28,25,4.041666666666667,24.0,0.08,0.0,0.0,0.0,0.26817994409214835,0.0,0.26817994409214835,0.03665873304821127
0b09101900100c0e9d312861fad5a1b9,153.75,14.61,1,4.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.007319447244094796
0b0ddbc7b9d9584f442c7ac92b0ff6c9,1416.76,133.88,3,4.666666666666667,3.0,0.0,0.0,0.0,0.0,0.6211567673074263,0.0,0.6211567673074263,0.010511342083868062
0b18d63d0cd1d723567903fd34a07df2,1678.1399999999999,265.89,9,4.785714285714286,14.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,9.646048158934056,0.3333333333333333,9.646048158934056,0.25889898719818444
